external_id,name,email,phone,plan,monthly_revenue,contract_length_months,signup_date,contract_end_date,last_activity_date,logins_last_30d,feature_usage_score,support_tickets_open,support_tickets_total,nps_score,billing_issues_count,country,industry,company_size,is_churned,churned_at
1744-JHKYS,Telco-1744-JHKYS,,,starter,24.7,,2021-03-31,,2024-01-15,3,25.0,0,2,,1,US,Telecommunications,,false,
2656-FMOKZ,Telco-2656-FMOKZ,,,starter,74.45,,2022-10-22,,2023-12-16,4,25.0,0,1,,1,US,Telecommunications,,true,2024-01-15
2070-FNEXE,Telco-2070-FNEXE,,,starter,76.45,,2023-06-19,,2023-12-16,4,25.0,0,0,,0,US,Telecommunications,,true,2024-01-15
5947-SGKCL,Telco-5947-SGKCL,,,starter,105.35,,2022-10-22,,2024-01-15,15,75.0,0,1,,0,US,Telecommunications,,false,
3712-PKXZA,Telco-3712-PKXZA,,,growth,20.55,12,2019-01-11,2024-12-10,2024-01-15,3,12.5,0,5,,0,US,Telecommunications,,false,
6317-YPKDH,Telco-6317-YPKDH,,,starter,29.95,,2023-12-16,,2023-12-16,2,12.5,0,0,,0,US,Telecommunications,,true,2024-01-15
6582-OIVSP,Telco-6582-OIVSP,,,starter,45.3,,2023-12-16,,2024-01-15,8,12.5,0,0,,0,US,Telecommunications,,false,
9367-WXLCH,Telco-9367-WXLCH,,,starter,84.5,,2023-05-20,,2023-12-16,4,37.5,0,0,,0,US,Telecommunications,,true,2024-01-15
5524-KHNJP,Telco-5524-KHNJP,,,growth,74.75,12,2021-04-30,2024-04-14,2024-01-15,8,62.5,0,2,,0,US,Telecommunications,,false,
1918-ZBFQJ,Telco-1918-ZBFQJ,,,starter,79.25,,2022-12-21,,2023-12-16,4,37.5,0,1,,2,US,Telecommunications,,true,2024-01-15
1024-GUALD,Telco-1024-GUALD,,,starter,24.8,,2023-12-16,,2023-12-16,2,0.0,0,0,,2,US,Telecommunications,,true,2024-01-15
4827-USJHP,Telco-4827-USJHP,,,starter,51.8,,2022-05-25,,2024-01-15,8,25.0,0,1,,0,US,Telecommunications,,false,
8167-GJLRN,Telco-8167-GJLRN,,,starter,30.4,,2023-10-17,,2024-01-15,8,12.5,0,0,,1,US,Telecommunications,,false,
0956-SYCWG,Telco-0956-SYCWG,,,growth,19.65,12,2022-12-21,2024-12-10,2024-01-15,3,12.5,0,1,,1,US,Telecommunications,,false,
8017-UVSZU,Telco-8017-UVSZU,,,starter,56.6,,2020-10-02,,2024-01-15,8,37.5,0,3,,0,US,Telecommunications,,false,
7100-FQPRV,Telco-7100-FQPRV,,,growth,71.9,12,2020-07-04,2024-06-13,2024-01-15,8,62.5,0,1,,0,US,Telecommunications,,false,
2472-OVKUP,Telco-2472-OVKUP,,,starter,91.0,,2023-07-19,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
2984-RGEYA,Telco-2984-RGEYA,,,enterprise,19.75,24,2018-05-16,2024-04-14,2024-01-15,3,12.5,0,5,,0,US,Telecommunications,,false,
9680-NIAUV,Telco-9680-NIAUV,,,enterprise,109.7,24,2018-02-15,2026-01-04,2024-01-15,15,87.5,0,6,,0,US,Telecommunications,,false,
2146-EGVDT,Telco-2146-EGVDT,,,enterprise,19.3,24,2019-03-12,2025-02-08,2024-01-15,3,12.5,0,4,,0,US,Telecommunications,,false,
2604-IJPDU,Telco-2604-IJPDU,,,starter,96.55,,2022-05-25,,2024-01-15,15,62.5,0,0,,1,US,Telecommunications,,false,
9178-JHUVJ,Telco-9178-JHUVJ,,,enterprise,24.1,24,2022-01-25,2026-01-04,2024-01-15,3,25.0,0,2,,0,US,Telecommunications,,false,
6168-YBYNP,Telco-6168-YBYNP,,,starter,111.35,,2019-03-12,,2024-01-15,15,87.5,0,2,,1,US,Telecommunications,,false,
7255-SSFBC,Telco-7255-SSFBC,,,enterprise,112.25,24,2018-02-15,2026-01-04,2024-01-15,15,87.5,0,3,,0,US,Telecommunications,,false,
3645-DEYGF,Telco-3645-DEYGF,,,starter,20.75,,2023-12-16,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
9323-HGFWY,Telco-9323-HGFWY,,,growth,101.9,12,2021-10-27,2024-10-11,2024-01-15,15,62.5,0,1,,0,US,Telecommunications,,false,
8544-GOQSH,Telco-8544-GOQSH,,,starter,80.05,,2022-11-21,,2024-01-15,15,37.5,0,0,,0,US,Telecommunications,,false,
3363-DTIVD,Telco-3363-DTIVD,,,enterprise,105.55,24,2018-03-17,2024-02-14,2024-01-15,15,75.0,0,5,,1,US,Telecommunications,,false,
7018-WBJNK,Telco-7018-WBJNK,,,starter,78.3,,2022-12-21,,2024-01-15,15,25.0,0,1,,0,US,Telecommunications,,false,
9142-KZXOP,Telco-9142-KZXOP,,,starter,68.85,,2020-06-04,,2024-01-15,15,12.5,0,3,,0,US,Telecommunications,,false,
7674-YTAFD,Telco-7674-YTAFD,,,growth,79.95,12,2021-04-30,2024-04-14,2024-01-15,15,37.5,0,1,,0,US,Telecommunications,,false,
6348-SNFUS,Telco-6348-SNFUS,,,enterprise,55.45,24,2018-02-15,2026-01-04,2024-01-15,8,62.5,0,3,,0,US,Telecommunications,,false,
1285-OKIPP,Telco-1285-OKIPP,,,starter,79.9,,2023-12-16,,2023-12-16,4,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
7825-ECJRF,Telco-7825-ECJRF,,,starter,106.6,,2022-06-24,,2023-12-16,4,75.0,0,0,,2,US,Telecommunications,,true,2024-01-15
1347-KTTTA,Telco-1347-KTTTA,,,growth,102.45,12,2018-10-13,2024-09-11,2024-01-15,15,75.0,0,2,,0,US,Telecommunications,,false,
7841-TZDMQ,Telco-7841-TZDMQ,,,starter,46.0,,2023-11-16,,2023-12-16,2,12.5,0,0,,0,US,Telecommunications,,true,2024-01-15
4195-NZGTA,Telco-4195-NZGTA,,,starter,25.25,,2023-12-16,,2024-01-15,8,0.0,0,0,,1,US,Telecommunications,,false,
7157-SMCFK,Telco-7157-SMCFK,,,enterprise,19.75,24,2019-01-11,2024-12-10,2024-01-15,3,12.5,0,5,,0,US,Telecommunications,,false,
4709-LKHYG,Telco-4709-LKHYG,,,growth,20.0,12,2021-08-28,2024-08-12,2024-01-15,3,12.5,0,2,,1,US,Telecommunications,,false,
2504-DSHIH,Telco-2504-DSHIH,,,starter,86.8,,2022-02-24,,2024-01-15,15,37.5,0,1,,1,US,Telecommunications,,false,
0699-NDKJM,Telco-0699-NDKJM,,,starter,58.75,,2019-05-11,,2024-01-15,8,62.5,0,4,,0,US,Telecommunications,,false,
9286-BHDQG,Telco-9286-BHDQG,,,enterprise,45.25,24,2018-02-15,2026-01-04,2024-01-15,8,50.0,0,3,,0,US,Telecommunications,,false,
0230-WEQUW,Telco-0230-WEQUW,,,enterprise,56.6,24,2018-08-14,2024-07-13,2024-01-15,8,62.5,0,2,,0,US,Telecommunications,,false,
2040-LDIWQ,Telco-2040-LDIWQ,,,enterprise,84.2,24,2018-09-13,2024-08-12,2024-01-15,8,87.5,0,2,,0,US,Telecommunications,,false,
6496-JDSSB,Telco-6496-JDSSB,,,starter,80.0,,2023-05-20,,2024-01-15,15,25.0,0,0,,0,US,Telecommunications,,false,
9408-SSNVZ,Telco-9408-SSNVZ,,,starter,70.15,,2023-09-17,,2023-12-16,4,12.5,0,0,,2,US,Telecommunications,,true,2024-01-15
4443-EMBNA,Telco-4443-EMBNA,,,enterprise,24.75,24,2018-03-17,2024-02-14,2024-01-15,3,25.0,0,5,,0,US,Telecommunications,,false,
6469-MRVET,Telco-6469-MRVET,,,growth,20.2,12,2023-12-16,2024-12-10,2024-01-15,3,12.5,0,0,,1,US,Telecommunications,,false,
0742-MOABM,Telco-0742-MOABM,,,starter,50.05,,2023-09-17,,2023-12-16,2,25.0,0,0,,1,US,Telecommunications,,true,2024-01-15
5961-VUSRV,Telco-5961-VUSRV,,,growth,19.35,12,2023-01-20,2025-01-09,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
6778-JFCMK,Telco-6778-JFCMK,,,growth,50.6,12,2022-01-25,2025-01-09,2024-01-15,8,37.5,0,2,,0,US,Telecommunications,,false,
6341-JVQGF,Telco-6341-JVQGF,,,growth,81.15,12,2021-06-29,2024-06-13,2024-01-15,8,75.0,0,1,,0,US,Telecommunications,,false,
2232-DMLXU,Telco-2232-DMLXU,,,starter,55.2,,2023-12-16,,2023-12-16,2,25.0,0,0,,1,US,Telecommunications,,true,2024-01-15
4811-JBUVU,Telco-4811-JBUVU,,,starter,89.9,,2021-07-29,,2024-01-15,15,50.0,0,1,,0,US,Telecommunications,,false,
0945-TSONX,Telco-0945-TSONX,,,enterprise,85.3,24,2020-03-06,2024-02-14,2024-01-15,8,87.5,0,1,,0,US,Telecommunications,,false,
2651-ZCBXV,Telco-2651-ZCBXV,,,enterprise,108.0,24,2019-08-09,2025-07-08,2024-01-15,15,87.5,0,2,,0,US,Telecommunications,,false,
3316-UWXUY,Telco-3316-UWXUY,,,starter,93.5,,2019-12-07,,2024-01-15,15,62.5,0,2,,0,US,Telecommunications,,false,
8937-RDTHP,Telco-8937-RDTHP,,,starter,84.6,,2023-12-16,,2023-12-16,4,37.5,0,0,,1,US,Telecommunications,,true,2024-01-15
7083-MIOPC,Telco-7083-MIOPC,,,enterprise,20.25,24,2018-02-15,2026-01-04,2024-01-15,3,12.5,0,6,,0,US,Telecommunications,,false,
1984-GPTEH,Telco-1984-GPTEH,,,starter,25.15,,2021-08-28,,2024-01-15,3,25.0,0,2,,1,US,Telecommunications,,false,
1251-KRREG,Telco-1251-KRREG,,,starter,54.4,,2023-11-16,,2023-12-16,2,37.5,0,0,,1,US,Telecommunications,,true,2024-01-15
0621-JFHOL,Telco-0621-JFHOL,,,enterprise,29.6,24,2023-03-21,2025-03-10,2024-01-15,8,12.5,0,0,,0,US,Telecommunications,,false,
9903-LYSAB,Telco-9903-LYSAB,,,starter,73.15,,2022-07-24,,2024-01-15,15,25.0,0,1,,1,US,Telecommunications,,false,
0094-OIFMO,Telco-0094-OIFMO,,,starter,95.0,,2023-02-19,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
9227-UAQFT,Telco-9227-UAQFT,,,enterprise,19.75,24,2022-09-22,2024-09-11,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
7301-ABVAD,Telco-7301-ABVAD,,,enterprise,86.6,24,2018-02-15,2026-01-04,2024-01-15,8,87.5,0,3,,0,US,Telecommunications,,false,
6614-FHDBO,Telco-6614-FHDBO,,,enterprise,109.2,24,2018-02-15,2026-01-04,2024-01-15,15,87.5,0,3,,0,US,Telecommunications,,false,
7576-ASEJU,Telco-7576-ASEJU,,,growth,74.7,12,2020-09-02,2024-08-12,2024-01-15,8,62.5,0,1,,0,US,Telecommunications,,false,
9058-HRZSV,Telco-9058-HRZSV,,,starter,94.4,,2018-09-13,,2024-01-15,15,62.5,0,5,,1,US,Telecommunications,,false,
4522-AKYLR,Telco-4522-AKYLR,,,starter,54.8,,2022-12-21,,2024-01-15,8,37.5,0,1,,1,US,Telecommunications,,false,
0221-WMXNQ,Telco-0221-WMXNQ,,,starter,75.35,,2023-09-17,,2024-01-15,15,25.0,0,0,,1,US,Telecommunications,,false,
0303-UNCIP,Telco-0303-UNCIP,,,growth,65.0,12,2020-09-02,2024-08-12,2024-01-15,8,50.0,0,3,,0,US,Telecommunications,,false,
9947-OTFQU,Telco-9947-OTFQU,,,starter,74.4,,2022-10-22,,2023-12-16,4,25.0,0,1,,2,US,Telecommunications,,true,2024-01-15
0322-YINQP,Telco-0322-YINQP,,,starter,48.55,,2023-12-16,,2023-12-16,2,25.0,0,0,,1,US,Telecommunications,,true,2024-01-15
0959-WHOKV,Telco-0959-WHOKV,,,growth,99.0,12,2020-08-03,2024-07-13,2024-01-15,15,75.0,0,3,,1,US,Telecommunications,,false,
4075-JFPGR,Telco-4075-JFPGR,,,growth,93.5,12,2019-11-07,2024-10-11,2024-01-15,15,62.5,0,4,,1,US,Telecommunications,,false,
4629-NRXKX,Telco-4629-NRXKX,,,starter,70.4,,2023-11-16,,2023-12-16,4,12.5,0,0,,2,US,Telecommunications,,true,2024-01-15
9514-JDSKI,Telco-9514-JDSKI,,,starter,40.2,,2023-12-16,,2023-12-16,2,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
3282-ZISZV,Telco-3282-ZISZV,,,growth,83.7,12,2021-05-30,2024-05-14,2024-01-15,8,87.5,0,1,,0,US,Telecommunications,,false,
3675-YDUPJ,Telco-3675-YDUPJ,,,starter,19.85,,2023-03-21,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
4111-BNXIF,Telco-4111-BNXIF,,,enterprise,59.55,24,2018-07-15,2024-06-13,2024-01-15,8,62.5,0,2,,1,US,Telecommunications,,false,
7017-VFHAY,Telco-7017-VFHAY,,,enterprise,115.1,24,2019-01-11,2024-12-10,2024-01-15,15,100.0,0,2,,0,US,Telecommunications,,false,
6655-LHBYW,Telco-6655-LHBYW,,,growth,114.35,12,2019-12-07,2024-11-10,2024-01-15,15,100.0,0,2,,0,US,Telecommunications,,false,
4959-JOSRX,Telco-4959-JOSRX,,,starter,44.6,,2023-11-16,,2023-12-16,2,12.5,0,0,,0,US,Telecommunications,,true,2024-01-15
5046-NUHWD,Telco-5046-NUHWD,,,starter,45.0,,2021-08-28,,2024-01-15,8,37.5,0,2,,1,US,Telecommunications,,false,
7273-TEFQD,Telco-7273-TEFQD,,,starter,41.15,,2023-10-17,,2023-12-16,2,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
3606-TWKGI,Telco-3606-TWKGI,,,starter,106.9,,2022-12-21,,2023-12-16,4,75.0,0,1,,2,US,Telecommunications,,true,2024-01-15
7529-ZDFXI,Telco-7529-ZDFXI,,,starter,89.85,,2019-05-11,,2024-01-15,15,50.0,0,4,,1,US,Telecommunications,,false,
7605-BDWDC,Telco-7605-BDWDC,,,enterprise,49.85,24,2021-06-29,2025-06-08,2024-01-15,8,50.0,0,1,,0,US,Telecommunications,,false,
1950-KSVVJ,Telco-1950-KSVVJ,,,growth,113.3,12,2020-05-05,2024-04-14,2024-01-15,15,100.0,0,1,,0,US,Telecommunications,,false,
0123-CRBRT,Telco-0123-CRBRT,,,enterprise,88.1,24,2019-01-11,2024-12-10,2024-01-15,8,100.0,0,2,,0,US,Telecommunications,,false,
6292-TOSSS,Telco-6292-TOSSS,,,enterprise,24.9,24,2019-12-07,2025-11-05,2024-01-15,3,25.0,0,4,,0,US,Telecommunications,,false,
3197-ARFOY,Telco-3197-ARFOY,,,starter,105.0,,2022-06-24,,2024-01-15,15,75.0,0,0,,0,US,Telecommunications,,false,
6323-AYBRX,Telco-6323-AYBRX,,,enterprise,19.35,24,2019-03-12,2021-03-01,2023-12-16,1,12.5,0,4,,1,US,Telecommunications,,true,2024-01-15
7014-ZZXAW,Telco-7014-ZZXAW,,,enterprise,24.25,24,2018-03-17,2024-02-14,2024-01-15,3,25.0,0,5,,0,US,Telecommunications,,false,
4385-GZQXV,Telco-4385-GZQXV,,,starter,94.45,,2022-09-22,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
7633-MVPUY,Telco-7633-MVPUY,,,enterprise,59.75,24,2019-05-11,2025-04-09,2024-01-15,8,50.0,0,2,,1,US,Telecommunications,,false,
6366-ZGQGL,Telco-6366-ZGQGL,,,starter,24.8,,2023-12-16,,2023-12-16,2,0.0,0,0,,0,US,Telecommunications,,true,2024-01-15
4716-HHKQH,Telco-4716-HHKQH,,,starter,107.05,,2022-05-25,,2024-01-15,15,75.0,0,0,,1,US,Telecommunications,,false,
5940-AHUHD,Telco-5940-AHUHD,,,starter,70.6,,2023-12-16,,2023-12-16,4,12.5,0,0,,1,US,Telecommunications,,true,2024-01-15
6432-TWQLB,Telco-6432-TWQLB,,,starter,85.4,,2023-08-18,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
4484-GLZOU,Telco-4484-GLZOU,,,starter,105.05,,2019-10-08,,2023-12-16,4,75.0,0,4,,2,US,Telecommunications,,true,2024-01-15
3179-GBRWV,Telco-3179-GBRWV,,,starter,64.95,,2022-04-25,,2024-01-15,8,50.0,0,1,,0,US,Telecommunications,,false,
8645-KWHJO,Telco-8645-KWHJO,,,starter,55.0,,2022-11-21,,2024-01-15,8,50.0,0,0,,1,US,Telecommunications,,false,
4130-MZLCC,Telco-4130-MZLCC,,,starter,50.55,,2023-08-18,,2024-01-15,8,25.0,0,0,,0,US,Telecommunications,,false,
0314-TKOSI,Telco-0314-TKOSI,,,starter,55.15,,2023-07-19,,2024-01-15,8,37.5,0,0,,0,US,Telecommunications,,false,
8229-MYEJZ,Telco-8229-MYEJZ,,,starter,51.2,,2023-03-21,,2024-01-15,8,25.0,0,0,,1,US,Telecommunications,,false,
2080-SRCDE,Telco-2080-SRCDE,,,starter,25.4,,2023-12-16,,2024-01-15,3,25.0,0,0,,0,US,Telecommunications,,false,
9577-WJVCQ,Telco-9577-WJVCQ,,,starter,54.45,,2018-06-15,,2024-01-15,8,37.5,0,5,,0,US,Telecommunications,,false,
9512-UIBFX,Telco-9512-UIBFX,,,starter,95.15,,2022-07-24,,2023-12-16,4,50.0,0,1,,1,US,Telecommunications,,true,2024-01-15
6202-DYYFX,Telco-6202-DYYFX,,,growth,76.0,12,2022-03-26,2024-03-15,2024-01-15,15,25.0,0,1,,0,US,Telecommunications,,false,
3808-HFKDE,Telco-3808-HFKDE,,,starter,44.35,,2022-05-25,,2024-01-15,8,12.5,0,1,,1,US,Telecommunications,,false,
5583-SXDAG,Telco-5583-SXDAG,,,starter,70.0,,2023-12-16,,2023-12-16,4,12.5,0,0,,2,US,Telecommunications,,true,2024-01-15
3488-PGMQJ,Telco-3488-PGMQJ,,,starter,74.5,,2023-05-20,,2023-12-16,4,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
3580-REOAC,Telco-3580-REOAC,,,starter,44.85,,2023-03-21,,2023-12-16,2,12.5,0,0,,0,US,Telecommunications,,true,2024-01-15
7534-BFESC,Telco-7534-BFESC,,,starter,76.1,,2022-01-25,,2023-12-16,4,25.0,0,2,,2,US,Telecommunications,,true,2024-01-15
3727-OWVYD,Telco-3727-OWVYD,,,growth,61.2,12,2021-03-01,2024-02-14,2024-01-15,8,50.0,0,2,,0,US,Telecommunications,,false,
2294-SALNE,Telco-2294-SALNE,,,growth,86.8,12,2022-02-24,2024-02-14,2024-01-15,15,50.0,0,0,,0,US,Telecommunications,,false,
4847-TAJYI,Telco-4847-TAJYI,,,starter,89.35,,2023-07-19,,2024-01-15,15,37.5,0,0,,1,US,Telecommunications,,false,
1563-IWQEX,Telco-1563-IWQEX,,,starter,19.7,,2023-01-20,,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
8203-XJZRC,Telco-8203-XJZRC,,,starter,20.25,,2023-12-16,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
6556-DBKZF,Telco-6556-DBKZF,,,enterprise,76.05,24,2018-03-17,2024-02-14,2024-01-15,15,25.0,0,5,,1,US,Telecommunications,,false,
6851-WEFYX,Telco-6851-WEFYX,,,starter,100.8,,2021-03-01,,2024-01-15,15,62.5,0,2,,1,US,Telecommunications,,false,
2985-JUUBZ,Telco-2985-JUUBZ,,,starter,74.55,,2020-10-02,,2024-01-15,8,62.5,0,3,,1,US,Telecommunications,,false,
6390-DSAZX,Telco-6390-DSAZX,,,starter,73.6,,2023-12-16,,2023-12-16,4,25.0,0,0,,1,US,Telecommunications,,true,2024-01-15
0895-LMRSF,Telco-0895-LMRSF,,,growth,64.9,12,2022-02-24,2024-02-14,2024-01-15,8,37.5,0,1,,0,US,Telecommunications,,false,
8098-LLAZX,Telco-8098-LLAZX,,,starter,95.45,,2023-09-17,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
8266-VBFQL,Telco-8266-VBFQL,,,starter,90.4,,2023-09-17,,2024-01-15,15,50.0,0,0,,1,US,Telecommunications,,false,
8181-YHCMF,Telco-8181-YHCMF,,,enterprise,60.3,24,2018-06-15,2024-05-14,2024-01-15,8,62.5,0,2,,0,US,Telecommunications,,false,
2240-HSJQD,Telco-2240-HSJQD,,,starter,81.85,,2020-12-01,,2024-01-15,15,37.5,0,3,,0,US,Telecommunications,,false,
1248-DYXUB,Telco-1248-DYXUB,,,enterprise,24.8,24,2019-10-08,2025-09-06,2024-01-15,3,25.0,0,4,,0,US,Telecommunications,,false,
0265-EDXBD,Telco-0265-EDXBD,,,starter,74.9,,2021-05-30,,2023-12-16,4,25.0,0,2,,2,US,Telecommunications,,true,2024-01-15
4115-BNPJY,Telco-4115-BNPJY,,,enterprise,75.55,24,2021-08-28,2025-08-07,2024-01-15,8,62.5,0,1,,0,US,Telecommunications,,false,
3167-SNQPL,Telco-3167-SNQPL,,,starter,101.15,,2020-12-01,,2024-01-15,15,62.5,0,3,,1,US,Telecommunications,,false,
4091-TVOCN,Telco-4091-TVOCN,,,growth,78.75,12,2020-02-05,2025-01-09,2024-01-15,8,75.0,0,4,,0,US,Telecommunications,,false,
1098-TDVUQ,Telco-1098-TDVUQ,,,starter,19.25,,2023-12-16,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
7277-OZCGZ,Telco-7277-OZCGZ,,,starter,89.05,,2022-03-26,,2024-01-15,15,50.0,0,0,,1,US,Telecommunications,,false,
1557-EMYVT,Telco-1557-EMYVT,,,enterprise,115.05,24,2020-07-04,2024-06-13,2024-01-15,15,100.0,0,1,,0,US,Telecommunications,,false,
2799-ARNLO,Telco-2799-ARNLO,,,starter,69.35,,2023-08-18,,2024-01-15,15,12.5,0,0,,1,US,Telecommunications,,false,
7563-BIUPC,Telco-7563-BIUPC,,,starter,80.6,,2023-08-18,,2023-12-16,4,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
5027-YOCXN,Telco-5027-YOCXN,,,growth,110.05,12,2019-11-07,2024-10-11,2024-01-15,15,87.5,0,2,,0,US,Telecommunications,,false,
3973-SKMLN,Telco-3973-SKMLN,,,enterprise,19.9,24,2018-03-17,2024-02-14,2024-01-15,3,12.5,0,5,,0,US,Telecommunications,,false,
2321-OMBXY,Telco-2321-OMBXY,,,growth,80.3,12,2020-12-01,2021-11-26,2023-12-16,2,75.0,0,1,,0,US,Telecommunications,,true,2024-01-15
2840-XANRC,Telco-2840-XANRC,,,starter,93.15,,2022-01-25,,2023-12-16,4,50.0,0,2,,2,US,Telecommunications,,true,2024-01-15
6745-JEFZB,Telco-6745-JEFZB,,,starter,91.5,,2021-03-01,,2024-01-15,15,50.0,0,1,,0,US,Telecommunications,,false,
5020-ZSTTY,Telco-5020-ZSTTY,,,growth,82.45,12,2019-08-09,2020-08-03,2023-12-16,2,87.5,0,2,,0,US,Telecommunications,,true,2024-01-15
9880-TDQAC,Telco-9880-TDQAC,,,enterprise,60.0,24,2018-02-15,2026-01-04,2024-01-15,8,62.5,0,3,,1,US,Telecommunications,,false,
8705-WZCYL,Telco-8705-WZCYL,,,starter,44.8,,2023-12-16,,2024-01-15,8,12.5,0,0,,1,US,Telecommunications,,false,
7102-JJVTX,Telco-7102-JJVTX,,,growth,48.6,12,2023-04-20,2024-04-14,2024-01-15,8,25.0,0,0,,0,US,Telecommunications,,false,
8626-PTQGE,Telco-8626-PTQGE,,,enterprise,60.05,24,2018-05-16,2024-04-14,2024-01-15,8,62.5,0,2,,0,US,Telecommunications,,false,
4983-CLMLV,Telco-4983-CLMLV,,,starter,102.7,,2019-10-08,,2024-01-15,15,75.0,0,2,,0,US,Telecommunications,,false,
5701-YVSVF,Telco-5701-YVSVF,,,starter,82.9,,2023-02-19,,2024-01-15,15,37.5,0,0,,1,US,Telecommunications,,false,
5804-LEPIM,Telco-5804-LEPIM,,,starter,70.35,,2023-11-16,,2023-12-16,4,12.5,0,0,,2,US,Telecommunications,,true,2024-01-15
5697-GOMBF,Telco-5697-GOMBF,,,starter,35.9,,2021-09-27,,2024-01-15,8,12.5,0,2,,1,US,Telecommunications,,false,
2739-CACDQ,Telco-2739-CACDQ,,,starter,82.65,,2022-08-23,,2024-01-15,15,37.5,0,1,,0,US,Telecommunications,,false,
9385-EHGDO,Telco-9385-EHGDO,,,enterprise,19.85,24,2021-03-01,2025-02-08,2024-01-15,3,12.5,0,2,,0,US,Telecommunications,,false,
9498-FIMXL,Telco-9498-FIMXL,,,growth,19.2,12,2023-05-20,2024-05-14,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
2379-GYFLQ,Telco-2379-GYFLQ,,,growth,94.9,12,2020-04-05,2024-03-15,2024-01-15,15,62.5,0,3,,0,US,Telecommunications,,false,
0122-OAHPZ,Telco-0122-OAHPZ,,,starter,73.85,,2023-06-19,,2023-12-16,4,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
2868-SNELZ,Telco-2868-SNELZ,,,starter,80.6,,2023-11-16,,2023-12-16,4,37.5,0,0,,1,US,Telecommunications,,true,2024-01-15
4322-RCYMT,Telco-4322-RCYMT,,,growth,75.8,12,2018-06-15,2019-06-10,2023-12-16,2,75.0,0,2,,0,US,Telecommunications,,true,2024-01-15
6680-NENYN,Telco-6680-NENYN,,,enterprise,104.6,24,2020-07-04,2022-06-24,2023-12-16,4,75.0,0,3,,2,US,Telecommunications,,true,2024-01-15
2088-IEBAU,Telco-2088-IEBAU,,,enterprise,88.15,24,2018-06-15,2024-05-14,2024-01-15,8,100.0,0,2,,1,US,Telecommunications,,false,
7982-VCELR,Telco-7982-VCELR,,,starter,94.8,,2021-01-30,,2024-01-15,15,50.0,0,3,,0,US,Telecommunications,,false,
1343-EHPYB,Telco-1343-EHPYB,,,starter,103.4,,2018-11-12,,2023-12-16,4,75.0,0,5,,2,US,Telecommunications,,true,2024-01-15
6035-BXTTY,Telco-6035-BXTTY,,,starter,54.65,,2021-05-30,,2024-01-15,8,37.5,0,1,,0,US,Telecommunications,,false,
6885-PKOAM,Telco-6885-PKOAM,,,enterprise,85.75,24,2018-03-17,2024-02-14,2024-01-15,8,100.0,0,2,,0,US,Telecommunications,,false,
7520-HQWJU,Telco-7520-HQWJU,,,starter,67.45,,2018-08-14,,2024-01-15,8,62.5,0,5,,0,US,Telecommunications,,false,
9639-BUJXT,Telco-9639-BUJXT,,,growth,20.5,12,2018-11-12,2024-10-11,2024-01-15,3,12.5,0,5,,0,US,Telecommunications,,false,
5924-SNGKP,Telco-5924-SNGKP,,,growth,20.25,12,2020-09-02,2024-08-12,2024-01-15,3,12.5,0,3,,0,US,Telecommunications,,false,
0021-IKXGC,Telco-0021-IKXGC,,,starter,72.1,,2023-12-16,,2024-01-15,15,25.0,0,0,,1,US,Telecommunications,,false,
2034-GDRCN,Telco-2034-GDRCN,,,starter,90.4,,2023-11-16,,2023-12-16,4,37.5,0,0,,2,US,Telecommunications,,true,2024-01-15
8966-SNIZF,Telco-8966-SNIZF,,,enterprise,19.45,24,2018-04-16,2024-03-15,2024-01-15,3,12.5,0,5,,0,US,Telecommunications,,false,
6243-OZGFH,Telco-6243-OZGFH,,,starter,44.95,,2022-02-24,,2024-01-15,8,25.0,0,1,,1,US,Telecommunications,,false,
4654-DLAMQ,Telco-4654-DLAMQ,,,growth,97.0,12,2018-10-13,2024-09-11,2024-01-15,15,62.5,0,5,,0,US,Telecommunications,,false,
0513-RBGPE,Telco-0513-RBGPE,,,enterprise,62.8,24,2020-12-31,2024-12-10,2024-01-15,8,62.5,0,1,,0,US,Telecommunications,,false,
5160-UXJED,Telco-5160-UXJED,,,growth,44.6,12,2022-08-23,2024-08-12,2024-01-15,8,12.5,0,1,,0,US,Telecommunications,,false,
