external_id,name,email,phone,plan,monthly_revenue,contract_length_months,signup_date,contract_end_date,last_activity_date,logins_last_30d,feature_usage_score,support_tickets_open,support_tickets_total,nps_score,billing_issues_count,country,industry,company_size,is_churned,churned_at
EXT-2590,"Sullivan, Howell and Fowler",tharris@bell-shaffer.com,001-422-850-1394x884,starter,63.20,,2023-12-10,,2026-06-10,15,97.5,0,0,40,1,US,LegalTech,small,false,
EXT-2591,"Dominguez, Gonzalez and Davis",jphelps@peterson.biz,549-491-5370,growth,573.23,24,2023-10-11,2025-10-01,2026-06-07,19,71.0,0,2,48,0,SG,PropTech,small,false,
EXT-2592,"Haney, Johnson and Walker",johnperez@cain.com,+1-877-868-8936x289,starter,144.55,,2024-04-20,,2026-06-09,19,81.2,0,2,73,0,US,FinTech,small,false,
EXT-2593,"Green, Robles and Cox",ryan53@fernandez-jones.com,538-992-1878x51935,enterprise,2050.41,24,2024-04-29,2026-04-01,2026-06-11,23,38.4,0,0,72,0,BR,FinTech,large,false,
EXT-2594,Andrews-Brown,bcrawford@benton.com,+1-378-605-7215,starter,73.79,,2024-09-21,,2026-06-12,15,68.0,0,1,66,0,CA,HRTech,small,false,
EXT-2595,"King, Mosley and Johnson",wjordan@andersen.info,284-753-9862x8950,starter,133.64,,2022-12-07,,2026-06-10,20,64.4,0,0,64,0,AU,EdTech,large,false,
EXT-2596,"Wilson, Madden and Austin",ucross@wright.com,(807)815-1169,enterprise,4882.12,24,2022-04-16,2024-04-01,2026-06-08,21,92.7,0,0,32,0,IN,HealthTech,small,false,
EXT-2597,Horton-Taylor,isaac45@mann.info,924-363-3515,free,0.00,,2024-12-26,,2026-05-20,3,41.0,3,5,13,1,CA,E-commerce,small,true,2025-09-07
EXT-2598,"Scott, Suarez and Brown",flemingcody@stuart.com,4565409951,enterprise,3651.47,,2023-07-17,,2026-06-01,27,57.2,0,0,32,0,CA,LegalTech,large,false,
EXT-2599,"Oliver, White and Robinson",collin29@berry-vance.com,427.309.0814x41529,starter,85.13,,2024-10-25,,2026-06-08,26,61.5,0,0,89,0,AU,E-commerce,small,false,
EXT-2600,Lee-Moore,sharon86@raymond-barnett.com,335-723-7360x50791,growth,395.74,12,2024-02-19,2025-02-01,2026-04-29,2,37.9,6,7,,0,IN,PropTech,small,false,
EXT-2601,"Hart, Park and Boyd",justintaylor@carter.biz,(666)917-0715x8796,starter,84.25,,2024-11-26,,2026-05-30,19,82.4,0,1,100,0,CA,PropTech,mid,false,
EXT-2602,Townsend-Hale,lopezchristopher@adkins.com,001-408-700-4635x806,growth,879.25,12,2022-07-08,2023-07-01,2026-06-10,19,93.8,1,1,73,0,NL,E-commerce,small,false,
EXT-2603,"Lyons, Lozano and Garcia",patriciajoseph@klein.com,001-590-706-3140,starter,88.85,,2023-01-13,,2026-03-29,3,21.2,2,5,18,2,NL,HealthTech,small,true,2023-05-11
EXT-2604,Benitez and Sons,samantha60@thomas.org,+1-946-694-3460x6664,growth,579.94,,2024-05-02,,2026-05-05,3,39.9,3,7,7,0,CA,HealthTech,mid,true,2025-04-09
EXT-2605,"Smith, Schwartz and Williams",sanderson@jones.com,(671)628-5246,free,0.00,,2023-05-08,,2026-05-27,4,18.6,4,6,-29,1,FR,FinTech,small,true,2025-08-25
EXT-2606,Foley-Green,fosternicole@clements.info,228.807.7113,starter,88.94,,2023-12-02,,2026-06-07,13,73.9,0,1,51,0,IN,InsurTech,small,false,
EXT-2607,Miller Ltd,allenchristina@rodgers-ramos.com,+1-583-235-0902x5425,free,0.00,,2025-02-11,,2026-06-12,18,76.4,0,0,,2,DE,E-commerce,small,false,
EXT-2608,James-Arroyo,perezcourtney@barrett-gonzales.info,739-284-8228,enterprise,4501.51,12,2024-02-12,2025-02-01,2026-06-04,15,88.1,0,0,46,0,AU,E-commerce,small,false,
EXT-2609,Cohen Group,montgomerygeoffrey@wood-thomas.com,+1-330-260-9069x1309,growth,335.96,12,2025-01-23,2026-01-01,2026-05-10,21,75.0,1,1,63,0,GB,FinTech,large,false,
EXT-2610,"Holloway, Alvarez and Duncan",ncampbell@cole-adkins.info,+1-445-877-2785x324,enterprise,1848.30,,2024-01-28,,2026-02-22,7,44.3,2,4,63,2,US,SaaS,small,true,2024-08-04
EXT-2611,Macias-Richardson,reynoldskevin@stevens.net,962.953.6667,enterprise,2430.27,12,2022-10-29,2023-10-01,2026-05-30,15,66.3,0,0,64,0,AU,LegalTech,mid,false,
EXT-2612,Ford-Morgan,handerson@sanchez.com,001-539-857-8654,starter,74.28,,2025-02-15,,2026-04-15,4,15.9,1,10,-21,3,AU,FinTech,small,true,2025-07-28
EXT-2613,Harrison PLC,xevans@jenkins.com,+1-868-562-7036x9249,enterprise,2056.39,,2024-05-14,,2026-06-02,2,41.6,0,3,10,2,BR,MarTech,mid,true,2025-02-25
EXT-2614,Jenkins Group,mirandaanderson@stewart-fitzpatrick.org,501.611.0005x15532,growth,768.42,,2024-06-13,,2026-06-11,23,56.1,0,0,20,0,US,LegalTech,mid,false,
EXT-2615,Cox LLC,talvarez@roberts.net,(922)661-8962,growth,733.52,,2023-08-31,,2026-05-12,26,45.1,2,2,61,0,FR,LegalTech,small,false,
EXT-2616,"Charles, Wright and Wilson",reginadavis@taylor.info,(772)709-5799x2707,starter,99.47,,2024-03-17,,2026-06-04,30,83.6,0,1,64,0,AU,PropTech,mid,false,
EXT-2617,Tanner Inc,dennisevans@rangel-rodriguez.com,+1-654-515-9709x9625,growth,691.67,12,2023-10-30,2024-10-01,2026-06-09,27,60.5,0,1,56,0,CA,HRTech,large,false,
EXT-2618,"Ramirez, Meyer and Moon",kflores@banks.com,276-250-4715x802,growth,714.57,12,2023-05-24,2024-05-01,2026-05-28,23,72.8,0,0,67,0,US,EdTech,small,false,
EXT-2619,James-Conway,sprice@nelson.net,(765)325-4837x44171,starter,150.66,,2022-05-28,,2026-06-06,14,88.1,1,1,70,1,AU,E-commerce,mid,false,
EXT-2620,Cochran Inc,charlesbrooks@armstrong.com,700-359-1297,free,0.00,,2022-01-14,,2026-01-13,1,7.2,3,8,0,2,AU,HealthTech,mid,true,2025-12-02
EXT-2621,"Martinez, Padilla and Gonzalez",lopezjennifer@smith.com,901.465.8373,enterprise,4637.04,24,2023-02-10,2025-02-01,2026-05-30,26,61.2,0,0,36,0,FR,FinTech,large,false,
EXT-2622,Roberts-Lowe,ramoswilliam@thompson.com,(589)431-1325,growth,418.49,,2022-11-10,,2026-06-09,24,99.5,0,0,77,0,DE,E-commerce,mid,false,
EXT-2623,Reid-Vargas,shunter@simmons.com,904.242.1017x50961,starter,198.96,,2023-02-03,,2026-06-03,19,64.5,1,1,41,1,SG,SaaS,small,false,
EXT-2624,"Craig, Flores and Wise",helen91@baker.info,(874)975-8339x205,growth,589.49,,2023-10-13,,2026-05-28,25,60.0,2,2,68,0,DE,E-commerce,mid,false,
EXT-2625,Nguyen-Hogan,dford@hernandez-rojas.biz,(502)356-2650x62292,enterprise,4652.29,,2024-03-11,,2026-06-09,19,65.5,0,0,33,0,NL,PropTech,mid,false,
EXT-2626,Myers and Sons,matthew07@moore-gallegos.net,333-379-7662x705,starter,169.12,,2023-12-29,,2026-06-09,25,60.7,0,0,41,0,GB,HealthTech,small,false,
EXT-2627,Mccarthy-Franklin,joeharding@butler.com,+1-725-449-6919x2845,enterprise,2275.21,,2022-01-28,,2026-06-11,26,86.6,0,3,78,0,AU,SaaS,small,false,
EXT-2628,Cunningham-Wells,westrobert@blackburn.com,574-585-9532x59399,enterprise,4553.09,,2023-10-07,,2026-05-27,17,65.6,0,0,,0,BR,PropTech,mid,false,
EXT-2629,Elliott-Zamora,william16@hanson.net,579.541.7634x2507,growth,558.26,24,2024-01-03,2026-01-01,2026-06-10,25,71.5,0,0,79,0,SG,MarTech,large,false,
EXT-2630,"Smith, Kelly and Oliver",kristenfrye@galloway-jacobs.net,639.591.4038,enterprise,3005.61,12,2022-06-17,2023-06-01,2026-06-10,24,51.0,2,2,100,0,AU,InsurTech,mid,false,
EXT-2631,Henderson-Cardenas,evansjames@johnson-pearson.biz,957-727-6829,growth,751.00,,2025-01-04,,2026-06-06,19,97.1,0,0,60,0,DE,LegalTech,small,false,
EXT-2632,Giles Group,james97@martin-anderson.com,205-887-5256,free,0.00,,2024-03-08,,2026-06-04,20,69.3,0,0,84,0,AU,EdTech,small,false,
EXT-2633,"Nguyen, Thompson and Austin",schneidermario@williams.com,311.822.1823x1555,enterprise,4520.56,12,2022-08-06,2023-08-01,2026-06-08,30,74.0,0,1,73,0,SG,MarTech,small,false,
EXT-2634,Potter-Vasquez,warrendarlene@neal-kelley.com,272.214.3308,growth,496.09,12,2022-11-02,2023-11-01,2026-05-20,34,100.0,0,0,46,0,AU,HRTech,mid,false,
EXT-2635,"Cameron, Perez and Williams",katherinedodson@mason.biz,001-560-584-7068x103,enterprise,3490.65,,2024-12-22,,2026-06-12,28,81.2,2,3,24,0,GB,E-commerce,small,false,
EXT-2636,"Henry, Bailey and Miller",william26@hernandez.org,648-858-6239x4535,growth,736.00,,2024-11-22,,2026-06-10,18,58.1,0,0,68,0,FR,LegalTech,large,false,
EXT-2637,Santos Group,griffintammy@hunt.com,(613)539-4394x5703,growth,355.64,24,2022-04-28,2024-04-01,2026-05-25,25,68.0,0,1,52,0,NL,EdTech,mid,false,
EXT-2638,"Johnson, Smith and Gallegos",jamie65@joyce-guzman.com,278.694.3191x0090,enterprise,3593.61,,2023-10-22,,2026-06-08,16,81.0,1,2,67,0,FR,PropTech,large,false,
EXT-2639,Turner Group,coltonrichardson@lee.com,260-940-1424x731,starter,176.79,,2022-09-26,,2026-06-03,34,48.1,2,2,45,0,BR,HRTech,large,false,
EXT-2640,Smith Inc,spencertanner@grant.info,823-916-6007,free,0.00,,2022-02-16,,2026-01-12,5,37.0,2,4,13,0,CA,PropTech,large,true,2022-06-05
EXT-2641,Thompson-Smith,douglassusan@mckinney-higgins.com,504-233-7009x687,starter,116.60,,2022-08-09,,2026-04-30,1,68.5,4,5,13,5,IN,PropTech,mid,true,2023-06-10
EXT-2642,Cox-George,ihoover@brooks.net,+1-925-756-2965,growth,636.89,24,2024-11-30,2026-11-01,2026-04-24,2,25.3,3,7,-19,4,AU,LegalTech,large,true,2025-10-27
EXT-2643,Hernandez-Chambers,alowe@ali-miller.com,(455)777-8205,free,0.00,,2023-12-20,,2026-06-05,19,69.3,0,0,,0,DE,FinTech,mid,false,
EXT-2644,"Chen, Garner and Rosales",tiffanysparks@sanders.net,+1-508-719-0482,growth,364.92,,2023-05-12,,2026-06-06,20,77.7,1,1,57,0,IN,LegalTech,mid,false,
EXT-2645,Wilson-Dennis,amy68@weiss.biz,001-613-572-3081x721,starter,74.32,,2022-06-17,,2026-06-04,20,74.3,2,2,60,0,NL,HealthTech,small,false,
EXT-2646,Turner-Clark,lynnjames@johnson.com,(211)647-1656,growth,594.03,24,2023-12-13,2025-12-01,2026-06-10,22,46.4,0,0,,0,NL,HRTech,large,false,
EXT-2647,Hughes-Clark,eharvey@mendez.com,955.204.7681x6995,free,0.00,,2024-07-16,,2026-04-20,3,34.7,6,9,13,0,GB,InsurTech,mid,true,2025-06-11
EXT-2648,Johnson-Freeman,wellsamy@sanchez.com,865.339.7054x873,starter,141.17,,2024-09-25,,2026-05-26,27,72.9,0,0,97,0,AU,HRTech,large,false,
EXT-2649,Sutton PLC,wallssean@white.net,+1-704-891-8727x4204,growth,475.62,,2022-02-23,,2026-06-09,13,46.6,0,0,53,0,SG,EdTech,small,false,
EXT-2650,Mcdaniel Inc,timothywright@parsons-roman.com,001-460-442-3597x371,starter,181.55,,2022-10-05,,2026-05-09,2,23.7,2,5,5,4,IN,HealthTech,large,true,2024-05-22
EXT-2651,"Irwin, Jacobs and Johnson",srichardson@smith-warren.com,+1-681-767-0468x6111,growth,727.48,12,2023-03-17,2024-03-01,2026-06-01,28,59.2,2,2,57,0,AU,HRTech,large,false,
EXT-2652,Morales-Calhoun,davidmartin@lopez.net,(584)471-2961x803,enterprise,4836.18,,2022-12-30,,2026-06-05,27,78.3,0,0,65,0,SG,LegalTech,small,false,
EXT-2653,Anderson-Miles,watsonwilliam@rodriguez.com,001-580-942-5373,growth,770.65,12,2025-02-03,2026-02-01,2026-06-10,12,71.8,0,0,69,0,NL,EdTech,small,false,
EXT-2654,Mendoza-Garcia,otran@trevino.net,(717)581-9236,growth,455.64,24,2023-03-06,2025-03-01,2026-06-12,25,67.7,0,1,91,0,IN,FinTech,large,false,
EXT-2655,Russell-Goodwin,harrellkimberly@lee.com,(679)932-7986x2398,starter,147.17,,2022-11-17,,2026-06-06,21,59.5,0,0,53,0,NL,HealthTech,mid,false,
EXT-2656,Reynolds Inc,fjones@snow.com,964-875-4895x478,starter,171.61,,2023-08-28,,2026-06-10,27,55.3,0,2,92,0,AU,E-commerce,mid,false,
EXT-2657,"Lawrence, Castro and Fleming",taylordavis@hester-patel.org,+1-514-744-4983x5539,enterprise,4351.83,24,2024-04-02,2026-04-01,2026-06-11,22,51.0,0,2,,0,IN,PropTech,large,false,
EXT-2658,Lee-Rogers,mramirez@santiago-lopez.org,(443)358-8537,growth,356.31,,2022-02-19,,2026-06-07,27,53.1,1,2,26,1,GB,PropTech,small,false,
EXT-2659,"Sharp, Carter and Wright",isaac75@myers.com,001-378-852-4914,starter,129.88,,2023-01-02,,2026-05-27,23,75.9,0,1,57,0,DE,E-commerce,small,false,
EXT-2660,"Riggs, Smith and Lopez",sarah78@nicholson.com,3674917665,starter,165.87,,2022-12-11,,2026-06-05,15,90.5,1,1,47,1,SG,HRTech,large,false,
EXT-2661,Martinez Inc,boonejoshua@nichols.biz,609.800.1594,enterprise,2147.53,24,2022-07-22,2024-07-01,2026-06-04,22,82.4,0,0,83,0,IN,MarTech,large,false,
EXT-2662,Hall PLC,sarah53@johnson.com,001-332-363-8902x199,enterprise,4633.22,12,2024-05-07,2025-05-01,2026-04-08,4,13.8,6,6,-52,2,AU,HRTech,large,true,2025-08-22
EXT-2663,Bruce and Sons,stephenmartin@lowery.com,5343699673,starter,96.94,,2024-03-28,,2026-05-18,18,77.7,1,1,66,0,CA,EdTech,mid,false,
EXT-2664,Ortiz Group,yhernandez@christensen.com,+1-776-485-5078x9679,growth,920.66,24,2025-02-05,2027-02-01,2026-06-07,23,60.6,0,0,76,0,IN,HRTech,large,false,
EXT-2665,"Jones, Hood and Vega",kristinclark@gomez-hill.com,269.870.9317,starter,162.79,,2023-07-13,,2026-04-08,3,13.7,0,3,-13,1,CA,E-commerce,large,true,2025-01-03
EXT-2666,"Reed, James and Henry",fblankenship@scott-perez.com,772-223-9898x306,starter,137.95,,2022-02-21,,2026-06-05,28,73.4,1,1,55,0,BR,MarTech,small,false,
EXT-2667,Davis and Sons,gilbertangela@miller-frederick.info,(442)364-2364,free,0.00,,2022-02-26,,2026-05-25,2,18.3,1,4,-22,2,BR,FinTech,mid,true,2023-07-11
EXT-2668,Wiggins PLC,armstrongkrista@thompson.com,303.991.1142,starter,180.17,,2022-06-25,,2026-04-24,0,14.8,8,9,1,1,NL,SaaS,small,true,2022-12-24
EXT-2669,"Hodges, Cummings and Hernandez",johnsmith@miranda.com,680.962.2072x23959,starter,165.41,,2023-11-27,,2026-06-06,14,82.1,1,2,,0,DE,InsurTech,mid,false,
EXT-2670,Gibson Ltd,reevesfernando@webster.com,878-676-8868x7859,starter,184.32,,2023-06-24,,2026-06-04,19,79.8,0,1,87,0,US,MarTech,large,false,
EXT-2671,"Giles, Jackson and Hodge",lindaclark@vang.biz,(464)650-5730x3627,growth,792.87,12,2022-03-09,2023-03-01,2026-06-08,22,76.2,0,0,48,0,AU,PropTech,large,false,
EXT-2672,Sanchez-Smith,rebeccaking@owens-marshall.com,826.803.2145x057,starter,168.84,,2023-04-12,,2026-06-10,18,80.3,0,0,75,0,BR,EdTech,large,false,
EXT-2673,George LLC,ewilliams@gomez.com,920.812.8400x83850,enterprise,4686.40,12,2022-01-19,2023-01-01,2026-06-06,19,68.2,1,1,74,0,FR,E-commerce,small,false,
EXT-2674,Lindsey-Stevens,justin08@martinez.net,6894812657,enterprise,3011.85,24,2024-06-09,2026-06-01,2026-06-11,14,80.2,0,0,66,0,GB,FinTech,small,false,
EXT-2675,Gill and Sons,jensenjoshua@williams.com,(636)593-6268,starter,118.94,,2022-09-17,,2026-06-04,20,69.3,1,1,87,0,IN,E-commerce,large,false,
EXT-2676,Ritter and Sons,bakertimothy@robinson.info,717-759-5749,growth,922.61,12,2023-05-15,2024-05-01,2026-06-11,17,70.0,0,1,51,0,CA,HRTech,large,false,
EXT-2677,"Moore, Fleming and Moran",linda33@hamilton.com,947.460.9441x28333,free,0.00,,2025-02-06,,2026-06-03,21,97.3,4,4,34,0,BR,FinTech,large,false,
EXT-2678,Terry PLC,robert66@rivera.info,+1-615-506-6626x7055,starter,164.41,,2023-12-24,,2026-06-03,22,71.2,0,0,80,0,GB,MarTech,mid,false,
EXT-2679,Koch-Vasquez,zchapman@atkinson-mitchell.org,(352)395-9611,growth,621.45,24,2023-01-06,2025-01-01,2026-06-08,25,100.0,0,2,58,0,DE,PropTech,large,false,
EXT-2680,"Smith, Fernandez and Vasquez",michaellaura@wong.com,6247559102,starter,57.43,,2024-03-14,,2026-02-09,3,18.7,2,7,-19,2,DE,HRTech,mid,true,2025-01-01
EXT-2681,Williams PLC,mcneilchristina@clarke.info,449-349-8194,starter,125.10,,2023-07-02,,2026-04-07,2,12.2,1,6,39,2,GB,SaaS,mid,false,
EXT-2682,Obrien-Green,crawfordjeffrey@johnson-phelps.com,001-577-558-4466x345,starter,97.92,,2025-01-09,,2026-05-23,4,30.0,0,3,,5,SG,InsurTech,large,true,2026-03-12
EXT-2683,Hernandez-Moore,brownnancy@rodriguez.com,(814)355-9376,starter,96.00,,2024-05-15,,2026-04-20,3,17.6,4,8,-2,2,SG,EdTech,mid,true,2025-02-22
EXT-2684,"Barnett, Powers and Daniel",sharon37@johnson.com,9044627765,starter,162.13,,2024-07-22,,2026-06-01,21,81.7,2,2,21,0,GB,InsurTech,small,false,
EXT-2685,Mcgee-Zimmerman,susan92@booth.com,(817)252-0238x97432,starter,65.51,,2025-02-28,,2026-05-10,24,62.4,0,0,,0,AU,EdTech,large,true,2026-05-02
EXT-2686,Welch Ltd,lauren55@garcia.com,525.884.8689,free,0.00,,2022-07-02,,2026-04-15,7,30.5,1,6,52,1,CA,MarTech,large,true,2025-03-25
EXT-2687,"Mcbride, Gibson and Ball",amber70@cook-russell.com,567.699.3593x7440,starter,157.75,,2022-11-13,,2026-06-11,23,60.5,1,1,42,0,IN,E-commerce,small,false,
EXT-2688,Baker-Schmidt,walkerlorraine@sanders.com,248-986-0849,growth,442.44,24,2022-03-10,2024-03-01,2026-06-07,18,82.3,0,0,,0,US,HealthTech,small,false,
EXT-2689,"Lewis, Stanley and Roberts",wyattsara@castro-murphy.net,+1-630-661-5370x1242,free,0.00,,2025-02-05,,2026-06-05,20,52.0,0,0,44,0,BR,HRTech,large,false,
EXT-2690,Martin-Simmons,michaelhubbard@collins-daniels.net,+1-311-921-0314x2175,enterprise,1627.66,24,2022-12-02,2024-12-01,2026-06-11,23,85.6,1,3,59,0,NL,InsurTech,small,false,
EXT-2691,"Martinez, Contreras and Ramirez",kellychristopher@hughes.net,909-711-2252x883,growth,449.58,,2022-12-22,,2026-06-12,26,59.9,0,0,93,0,BR,E-commerce,small,false,
EXT-2692,Peterson Group,ggarcia@lewis-lee.info,001-591-237-8765x530,starter,113.42,,2024-06-20,,2026-06-12,18,62.7,2,2,44,0,NL,FinTech,small,false,
EXT-2693,"Kelly, Huerta and Peck",robert05@miller-cameron.org,581.692.7788x51905,starter,106.23,,2023-07-04,,2026-06-06,22,73.2,1,1,65,0,AU,EdTech,large,false,
EXT-2694,"Short, Carter and Trevino",crosbyelizabeth@dominguez.com,256-618-5174x460,enterprise,1902.09,,2024-02-12,,2026-05-30,30,67.2,0,1,32,0,CA,HRTech,large,false,
EXT-2695,Lopez-Davis,sarahmorrison@cox.com,001-355-612-9391x304,starter,109.26,,2024-01-27,,2026-06-06,21,83.7,0,1,44,0,IN,FinTech,mid,false,
EXT-2696,"Barrett, Garcia and Powell",collinsnatalie@barrett.com,(711)890-1707,growth,545.41,,2022-10-03,,2026-06-07,25,81.6,0,0,27,0,NL,LegalTech,small,false,
EXT-2697,"Rodriguez, Moore and Ayers",christopherjackson@hull.com,532.228.3608x4937,starter,168.41,,2023-05-02,,2026-05-26,18,50.4,0,0,72,0,BR,FinTech,small,false,
EXT-2698,Clark-Estrada,mallorycarter@sullivan.biz,001-944-239-1649,enterprise,4214.19,12,2023-07-24,2024-07-01,2026-04-30,4,15.0,4,5,2,0,SG,SaaS,small,false,
EXT-2699,Sullivan and Sons,hayley92@carpenter.com,230.516.2341,growth,775.57,24,2023-11-12,2025-11-01,2026-06-12,21,63.5,1,1,99,0,NL,HealthTech,small,false,
EXT-2700,"Rodriguez, Horton and Gutierrez",jamie22@wong.biz,(684)873-2365x3377,starter,60.48,,2022-07-21,,2026-04-01,4,53.0,1,3,5,2,GB,SaaS,large,true,2023-04-20
EXT-2701,King Group,ymoore@goodman.com,261.942.4426,growth,765.59,12,2023-03-11,2024-03-01,2026-06-08,18,68.0,0,1,100,0,NL,HRTech,large,false,
EXT-2702,"Brown, Gibson and Turner",shannonbarker@franco-stuart.com,(573)472-0376,starter,182.61,,2022-02-01,,2026-06-05,17,50.7,1,1,63,0,CA,E-commerce,mid,false,
EXT-2703,Adams LLC,hannah48@francis-smith.org,434-943-8998,starter,177.21,,2024-05-06,,2026-03-10,6,28.8,3,6,5,1,AU,HRTech,mid,true,2024-06-27
EXT-2704,"Smith, Benjamin and Murphy",abradley@lee-rodriguez.com,001-964-549-3699x951,free,0.00,,2022-09-18,,2026-06-11,22,66.8,0,0,83,0,CA,MarTech,small,false,
EXT-2705,Nguyen LLC,thomas38@snyder-jordan.net,9118923603,growth,827.95,,2022-07-15,,2026-05-02,0,0.0,1,5,2,2,AU,HRTech,small,true,2022-09-06
EXT-2706,"Ferrell, Jones and Becker",ohiggins@lewis.com,001-561-349-7315,growth,722.07,12,2022-05-15,2023-05-01,2026-06-11,18,70.3,0,0,81,0,US,FinTech,large,false,
EXT-2707,Trujillo PLC,bradleybarker@jackson.info,665.211.8939,enterprise,4295.27,,2024-06-16,,2026-06-04,27,51.0,0,2,65,0,AU,MarTech,small,false,
EXT-2708,Horton-Michael,khawkins@rodgers.org,5435223023,enterprise,3240.18,24,2022-06-11,2024-06-01,2026-06-03,21,87.4,0,0,,0,SG,HealthTech,mid,false,
EXT-2709,Phillips Inc,iperez@wilson.com,(446)821-2760x250,starter,108.25,,2022-11-16,,2026-02-04,4,28.8,1,1,24,4,US,EdTech,mid,true,2024-10-23
EXT-2710,Miller and Sons,charlesperry@perez-hess.com,001-588-989-9572x989,free,0.00,,2022-09-06,,2025-11-15,7,29.7,1,3,,3,US,HRTech,large,false,
EXT-2711,Jackson-Copeland,qramirez@lewis.com,464.268.7191,starter,95.93,,2023-01-11,,2025-12-11,3,38.5,6,9,11,3,US,PropTech,mid,false,
EXT-2712,Mclaughlin PLC,castroralph@carpenter.net,(383)523-0898,starter,120.86,,2024-12-25,,2026-06-12,26,95.7,1,2,35,0,IN,E-commerce,small,false,
EXT-2713,"Tran, Morgan and Medina",jose82@williams.com,(331)782-9716,starter,101.05,,2024-11-24,,2026-06-08,14,63.5,3,4,67,0,BR,E-commerce,mid,false,
EXT-2714,Martin-Hill,anthony00@vazquez.com,429-711-3717x85090,starter,105.36,,2024-02-29,,2026-06-09,16,51.5,0,1,34,0,NL,PropTech,large,false,
EXT-2715,Gray-Wilson,karen42@gardner.org,+1-798-874-7812x2489,growth,902.94,,2024-01-03,,2026-06-07,31,89.6,0,0,66,0,BR,HRTech,mid,false,
EXT-2716,Williams-Hamilton,williamsbrandon@green.com,358-548-2669,growth,802.48,,2023-03-16,,2026-05-22,3,26.6,3,8,11,1,DE,FinTech,small,true,2024-02-29
EXT-2717,Hernandez-Adams,vickiwood@diaz.org,(908)707-0633x6998,growth,627.02,,2024-05-20,,2026-06-09,25,91.0,0,0,52,0,AU,SaaS,large,false,
EXT-2718,Barton Ltd,davidbrown@hebert.com,818.580.4428x77383,enterprise,4259.60,24,2025-02-06,2027-02-01,2026-04-23,2,21.6,1,6,42,3,SG,LegalTech,mid,true,2026-02-20
EXT-2719,"Holland, Ross and Allen",thomasricardo@phillips.com,(342)903-6258x63144,growth,973.20,,2023-10-22,,2026-05-26,17,74.2,0,0,77,0,BR,HealthTech,large,false,
EXT-2720,Short LLC,wmoore@todd-cline.com,(263)355-8243,starter,168.71,,2024-08-04,,2026-06-11,14,69.7,0,1,55,0,IN,HealthTech,small,false,
EXT-2721,Bennett-Jenkins,michelle89@wagner.com,(738)288-2452x790,growth,557.94,,2024-03-22,,2026-06-04,24,79.6,0,1,97,1,AU,EdTech,small,false,
EXT-2722,Mcdaniel-Brown,john33@lee-fox.org,216-532-1119x78718,starter,154.09,,2023-02-14,,2026-06-08,7,66.9,0,1,,0,IN,E-commerce,large,false,
EXT-2723,Watkins Ltd,travistaylor@morris.com,001-211-298-7561x786,enterprise,3929.07,12,2023-11-15,2024-11-01,2026-06-02,18,51.7,0,0,46,0,US,E-commerce,mid,false,
EXT-2724,Clark Inc,willismatthew@rodriguez-anderson.org,503.865.7744x91609,growth,854.10,,2023-12-08,,2026-06-08,21,58.1,0,0,36,0,GB,E-commerce,large,false,
EXT-2725,Lynch-Reed,jonescassandra@pitts.org,818-543-3687x5092,starter,121.93,,2023-03-28,,2026-05-08,4,46.4,1,5,17,2,US,InsurTech,mid,false,
EXT-2726,Briggs and Sons,catherinewagner@allen.com,761-514-0428x86050,free,0.00,,2022-10-21,,2026-06-08,32,51.6,1,1,42,0,BR,LegalTech,small,false,
EXT-2727,Walls-Patterson,stonecody@anderson.com,208.835.6691,free,0.00,,2024-03-04,,2026-06-10,24,61.7,0,0,80,0,GB,LegalTech,mid,false,
EXT-2728,Cohen Inc,shelby31@saunders.com,(406)588-2691x776,starter,144.29,,2023-07-10,,2026-05-21,17,58.5,0,0,68,0,SG,LegalTech,large,false,
EXT-2729,"Guerra, Roberts and Mccarty",allenpeggy@leon.com,243-378-8260x33591,enterprise,4630.62,12,2023-08-04,2024-08-01,2026-06-07,24,73.5,1,1,69,0,GB,PropTech,large,true,2026-04-17
EXT-2730,"Wood, Vazquez and Smith",romerovictoria@zimmerman.com,8748926999,free,0.00,,2024-03-04,,2026-01-22,4,41.7,2,4,1,2,NL,E-commerce,large,true,2025-03-19
EXT-2731,"Phillips, Tran and Jacobs",hdavis@thomas-bowers.org,(593)425-9140x8499,starter,157.99,,2024-04-20,,2026-05-13,3,17.1,2,7,10,0,FR,E-commerce,small,true,2024-12-31
EXT-2732,Rodriguez and Sons,kimberly66@castro.com,+1-472-561-7607,growth,588.55,,2024-01-14,,2026-05-25,18,69.3,0,1,50,0,NL,FinTech,mid,false,
EXT-2733,Hoffman-Vang,abigailrobinson@bates.net,(880)740-5612,growth,743.98,12,2022-08-28,2023-08-01,2026-06-09,33,36.3,1,2,66,0,US,HealthTech,large,false,
EXT-2734,Dunn and Sons,wgarza@rhodes.net,(596)756-1308x7612,enterprise,4995.97,12,2023-12-03,2024-12-01,2026-05-31,24,89.4,1,2,81,0,US,PropTech,mid,false,
EXT-2735,"Rogers, Bradshaw and Wilson",kimberlyross@allen.net,800-327-3008x696,starter,54.59,,2025-02-24,,2026-05-22,24,72.4,0,0,54,0,DE,EdTech,mid,false,
EXT-2736,Wilson Group,charlesbarnett@rogers.com,368-709-4149,starter,79.24,,2023-12-12,,2026-06-12,23,80.0,0,0,53,0,AU,HRTech,mid,false,
